l1e,l2e
0.160119010814928,0.231971874371414
0.149452451609548,0.197216679221795
0.156674519388407,0.21325963642958
0.147607260231722,0.183720675942054
0.118087210057686,0.185445529834492
0.130794409950956,0.144324059287898
0.113441488744125,0.158183048829655
0.094561962137000,0.119643865449518
0.083518865911458,0.116968305595912
0.085116416551782,0.0993274851155166
0.066508036917520,0.0857572717534304
0.060405260244845,0.0854425543505971
